ID;FXID;PLID;team_id;ps_timestamp;ps_endstamp;MatchTime;period;x_coord;y_coord;x_coord_end;y_coord_end;action;actionName;ActionType;ActionTypeName;Actionresult;ActionResultName;qualifier3;qualifier3Name;qualifier4;qualifier4Name;qualifier5;qualifier5Name;Metres;PlayNum;SetNum;sequence_id;player_advantage;score_advantage;homeTeamID;awayTeamID;kickofftime;hometeamHTscore;awayteamHTscore;hometeamFTscore;awayteamFTscore;hometeamCurrentScore;awayteamCurrentScore;venueID;cityID;cityName;roundNumber;playerShirtNumber;playerpositionID;playerpositionName;homecoachID;homecoachName;awaycoachID;awaycoachName;refereeID;assistantreferee1ID;assistantreferee2ID;videoReferee1ID;competitionID;isHome;result
1092;932657;18727;2300;1839.20;1839.20;2521;1;69;20;0;0;47;Playmaker Options;656;First Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
1093;932657;18727;2300;1839.20;1839.20;2521;1;69;20;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
1094;932657;35510;2350;1839.80;1839.80;2522;1;29;47;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
1095;932657;18727;2300;1840.60;1840.60;2523;1;71;27;73;22;1;Carry;101;One Out Drive;108;Tackled Neutral CarryEnd;109;Crossed Gain line;461;Neutral Contact CarryEnd;501;1 Tackler Committed;2;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
1096;932657;2300;2300;1840.60;1842.64;2523;1;73;22;0;0;23;Ruck;0;Won Outright;401;Won Outright;548;Over Previous Gainline;554;2-3 Seconds;661;Mid Left Open Movement Ruck;0;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1097;932657;27744;2350;1840.76;1840.76;2523;1;27;46;0;0;43;Ruck OOA;578;Got Cleaned Out;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
1098;932657;23932;2300;1840.80;1840.80;2523;1;73;22;0;0;43;Ruck OOA;572;Cleaned Out;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;Y;W
1099;932657;24589;2350;1841.52;1841.52;2524;1;27;46;0;0;43;Ruck OOA;577;Not Clearing;584;Own Team 2nd Entry;604;OOA Entry 2nd Entry- Def;633;Defensive OOA;0;2;2;2;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
1100;932657;20082;2300;1842.64;1842.64;2525;1;72;22;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
1101;932657;20082;2300;1843.12;1843.12;2525;1;72;21;72;21;3;Pass;169;Complete;0;;686;Medium Pass;681;Left Pass;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
1102;932657;20082;2300;1843.12;1843.12;2525;1;72;21;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
1103;932657;21546;2300;1844.20;1844.20;2526;1;70;13;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
1104;932657;21546;2300;1844.24;1844.24;2526;1;71;12;0;0;47;Playmaker Options;656;First Receiver;675;Playmaker Option - Pass;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
1105;932657;21546;2300;1844.24;1844.24;2526;1;71;12;71;12;3;Pass;169;Complete;0;;679;Short Pass;681;Left Pass;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
1106;932657;21560;2300;1844.48;1844.48;2527;1;71;9;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;13;13;Outside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
1107;932657;21560;2300;1844.52;1844.52;2527;1;73;8;0;0;47;Playmaker Options;657;Second Receiver;675;Playmaker Option - Pass;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;13;13;Outside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
1108;932657;21560;2300;1844.52;1844.52;2527;1;73;8;73;8;3;Pass;169;Complete;0;;679;Short Pass;681;Left Pass;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;13;13;Outside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
1109;932657;21546;2300;1845.24;1845.24;2527;1;71;7;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
1110;932657;21546;2300;1845.28;1845.28;2527;1;71;7;71;7;3;Pass;180;Error;0;;686;Medium Pass;681;Left Pass;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
1111;932657;21546;2300;1845.28;1845.28;2527;1;71;7;0;0;8;Turnover;251;Bad Pass;677;Error on Attack;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
1112;932657;2350;2350;1827.04;1847.96;2530;1;-2;43;32;68;26;Sequence;654;Goal Line Restart;320;Other;0;;0;;0;;0;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
1113;932657;2300;2300;1829.96;1847.96;2530;1;58;25;68;0;15;Possession;654;Goal Line Restart;318;Turnover;0;;0;;0;;10;3;24;0;1;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1114;932657;21635;2350;1858.68;1858.68;2541;1;32;68;0;0;42;Sub In;570;Yellow Card;0;;0;;0;;0;;0;3;24;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
1115;932657;24578;2350;1876.40;1877.36;2559;1;32;67;0;0;6;Lineout Throw;371;Throw Front;376;Won Clean Catch;207;Catch and Drive;0;6+1;676;N/A Movement Lineout;6+1;1;25;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;N;L
1116;932657;23694;2350;1876.40;1877.36;2559;1;32;67;0;0;27;Lineout Take;386;Lineout Win Front;376;Won Clean;207;Catch and Drive;396;Clean Catch;0;;0;1;25;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
1117;932657;2350;2350;1878.04;1889.80;2600;1;32;58;0;0;24;Maul;0;Won Outright;401;Won Outright;0;Won Outright;0;Won Outright;667;Tight Left Open Movement Maul;0;1;25;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
1118;932657;31876;2350;1889.80;1889.80;2612;1;26;60;0;0;18;Collection;272;Attacking Loose Ball;277;Success;0;;0;;0;;0;1;25;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1119;932657;31876;2350;1890.32;1890.32;2613;1;24;61;24;61;3;Pass;174;Incomplete;0;;679;Short Pass;681;Left Pass;0;;0;1;25;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1120;932657;24589;2350;1890.60;1890.60;2613;1;24;57;0;0;8;Turnover;254;Dropped Ball Unforced;677;Error on Attack;0;;0;;0;;0;1;25;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
1121;932657;2350;2350;1876.40;1891.68;2614;1;32;67;27;56;15;Possession;306;Lineout;318;Turnover;0;;0;;0;;-5;1;25;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
1122;932657;2300;2300;1891.68;1895.84;2614;1;73;12;102;4;46;Opposition 22 Entry;645;22 Entry Outcome - Try;650;22 Entry - Try and Conversion;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1123;932657;31014;2300;1891.68;1895.84;2614;1;73;12;0;0;44;Counter Attack;625;Outcome - Try Scored;0;;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1124;932657;31014;2300;1891.68;1891.68;2614;1;73;12;0;0;18;Collection;274;Defensive Loose Ball;277;Success;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1125;932657;31014;2300;1892.64;1892.64;2615;1;73;12;0;0;10;Attacking Qualities;112;Initial Break;530;Line Break;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1126;932657;22551;2350;1894.08;1894.08;2616;1;10;63;0;0;2;Tackle;143;Cover Tackle;161;Missed;0;;475;Ineffective Tackle;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1127;932657;22551;2350;1894.08;1894.08;2616;1;10;63;0;0;12;Missed Tackle;164;Outpaced;168;Try;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1128;932657;31014;2300;1894.28;1894.28;2616;1;90;5;0;0;10;Attacking Qualities;116;Defender Beaten;0;;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1129;932657;21635;2350;1894.92;1894.92;2617;1;5;64;0;0;12;Missed Tackle;162;Bumped Off;168;Try;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
1130;932657;21635;2350;1894.92;1894.92;2617;1;5;64;0;0;2;Tackle;143;Cover Tackle;161;Missed;0;;475;Ineffective Tackle;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
1131;932657;31014;2300;1895.12;1895.12;2617;1;95;4;0;0;10;Attacking Qualities;116;Defender Beaten;0;;0;;0;;0;;0;1;26;0;0;13;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1132;932657;2350;2350;1876.40;1895.92;2618;1;32;67;-2;64;26;Sequence;306;Lineout;314;Try;0;;0;;0;;0;1;26;0;0;18;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
1133;932657;2300;2300;1891.68;1895.92;2618;1;73;12;102;4;15;Possession;308;Turnover Won;314;Try;112;Initial Break;0;;0;;29;1;26;0;0;18;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1134;932657;31014;2300;1895.84;1895.84;2618;1;73;12;102;4;1;Carry;103;Other Carry;117;Try Scored CarryEnd;109;Crossed Gain line;0;;502;2 Tacklers Committed;27;1;26;0;0;18;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1135;932657;31014;2300;1895.84;1895.84;2618;1;102;4;0;0;9;Try;0;Try;0;;0;;0;;0;;0;1;26;0;0;18;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1136;932657;2300;2300;1937.16;1965.20;2659;1;102;4;0;0;17;Period;0;Clock Off;0;;0;;0;;0;;0;1;26;0;0;18;2300;2350;15:00;27;14;41;22;20;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1137;932657;21546;2300;1988.36;1988.36;2723;1;77;4;0;0;11;Goal Kick;295;Conversion;299;Goal Kicked;0;;0;;0;;0;1;26;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;Y;W
1138;932657;27528;2350;2012.28;2012.28;2746;1;50;34;85;52;14;Restart;281;50m Restart;286;Restart Opp Collection;288;Long;0;;0;;0;1;26;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;N;L
1139;932657;19654;2300;2012.72;2012.72;2747;1;15;16;0;0;18;Collection;275;Restart Catch;277;Success;0;;0;;0;;0;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;Y;W
1140;932657;35510;2350;2013.12;2013.12;2747;1;82;53;0;0;2;Tackle;142;Chase Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
1141;932657;19654;2300;2013.76;2013.76;2748;1;15;16;20;15;1;Carry;105;Restart Return;108;Tackled Neutral CarryEnd;111;Failed Gain line;461;Neutral Contact CarryEnd;501;1 Tackler Committed;4;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;Y;W
1142;932657;2300;2300;2013.76;2026.92;2748;1;20;15;0;0;23;Ruck;0;Won Outright;401;Won Outright;551;N/A Gainline;558;6+ Seconds;669;Tight Left Blindside Movement Ruck;0;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1143;932657;24589;2350;2015.28;2015.28;2749;1;80;53;0;0;43;Ruck OOA;578;Got Cleaned Out;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
1144;932657;19751;2300;2015.44;2015.44;2750;1;20;15;0;0;43;Ruck OOA;572;Cleaned Out;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
1145;932657;24778;2300;2015.80;2015.80;2750;1;20;15;0;0;43;Ruck OOA;572;Cleaned Out;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
1146;932657;21558;2300;2016.92;2016.92;2751;1;20;15;0;0;43;Ruck OOA;574;Secured;585;Own Team 3rd Entry;590;OOA Entry 3rd Entry- Att;632;Attacking OOA;0;3;3;1;27;0;0;20;2300;2350;15:00;27;14;41;22;25;7;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;Y;W
1147;932657;20082;2300;2026.92;2026.92;2801;1;20;15;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;27;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
1148;932657;20082;2300;2027.44;2027.44;2802;1;18;15;35;7;4;Kick;346;Box;198;Caught Full;186;Kick in Play (Own 22);0;;0;;17;2;27;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
1149;932657;20082;2300;2027.44;2027.44;2802;1;18;15;0;0;47;Playmaker Options;671;Halfback at Breakdown;674;Playmaker Option - Kick;0;;0;;0;;0;2;27;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
1150;932657;2300;2300;2027.44;2027.44;2802;1;18;15;0;0;45;Defensive Exit;630;Kicked out of 22;0;;0;;0;;0;;0;2;27;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1151;932657;2300;2300;2012.72;2032.00;2806;1;15;16;35;7;15;Possession;307;50m Restart;351;Kick in Play;0;;0;;0;;20;2;27;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;Y;W
1152;932657;23914;2300;2031.72;2031.72;2806;1;36;19;0;0;40;Defensive Action;561;Aerial Kick Contest;0;;0;;0;;0;;0;2;27;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;Y;W
1153;932657;21635;2350;2032.00;2032.00;2806;1;65;61;0;0;18;Collection;273;Defensive Catch;277;Success;0;;0;;0;;0;1;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
1154;932657;2350;2350;2032.88;2034.92;2807;1;67;63;0;0;23;Ruck;0;Won Outright;401;Won Outright;551;N/A Gainline;554;2-3 Seconds;661;Mid Left Open Movement Ruck;0;1;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
1155;932657;23362;2350;2032.92;2032.92;2807;1;67;63;0;0;43;Ruck OOA;574;Secured;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;1;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;14;14;Right Wing;0;;0;;3;1000335;1000666;51;242;N;L
1156;932657;22551;2350;2033.80;2033.80;2808;1;67;63;0;0;43;Ruck OOA;575;Attended;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;1;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1157;932657;23299;2300;2034.72;2034.72;2809;1;33;5;0;0;43;Ruck OOA;576;Nuisance;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;1;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
1158;932657;19751;2300;2034.84;2034.84;2809;1;33;5;0;0;43;Ruck OOA;576;Nuisance;584;Own Team 2nd Entry;604;OOA Entry 2nd Entry- Def;633;Defensive OOA;0;2;2;1;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
1159;932657;31876;2350;2034.92;2034.92;2809;1;66;63;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1160;932657;31876;2350;2036.00;2036.00;2810;1;64;63;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1161;932657;31876;2350;2036.00;2036.00;2810;1;64;63;64;63;3;Pass;169;Complete;0;;686;Medium Pass;681;Left Pass;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1162;932657;27744;2350;2037.60;2037.60;2812;1;57;53;0;0;47;Playmaker Options;656;First Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
1163;932657;27744;2350;2037.60;2037.60;2812;1;57;53;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
1164;932657;18727;2300;2037.76;2037.76;2812;1;38;13;0;0;2;Tackle;144;Line Tackle;155;Offload Allowed;0;;474;Neutral Tackle;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
1165;932657;21558;2300;2038.96;2038.96;2813;1;38;13;0;0;2;Tackle;144;Line Tackle;155;Offload Allowed;441;Assist;474;Neutral Tackle;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;Y;W
1166;932657;24578;2350;2039.32;2039.32;2813;1;62;55;0;0;10;Attacking Qualities;529;Snake;0;;0;;0;;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;N;L
1167;932657;23932;2300;2040.16;2040.16;2814;1;38;13;0;0;2;Tackle;144;Line Tackle;155;Offload Allowed;441;Assist;474;Neutral Tackle;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;Y;W
1168;932657;27744;2350;2041.36;2041.36;2816;1;67;63;62;53;1;Carry;101;One Out Drive;122;Off Load CarryEnd;111;Failed Gain line;461;Neutral Contact CarryEnd;503;3 Tacklers Committed;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
1169;932657;27744;2350;2041.36;2041.36;2816;1;62;53;62;53;3;Pass;151;Offload;128;Own Player;679;Short Pass;682;Right Pass;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
1170;932657;31876;2350;2042.72;2042.72;2817;1;59;55;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1171;932657;31876;2350;2042.76;2042.76;2817;1;57;55;57;55;3;Pass;169;Complete;0;;686;Medium Pass;681;Left Pass;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
1172;932657;23694;2350;2043.88;2043.88;2818;1;55;45;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
1173;932657;24778;2300;2044.24;2044.24;2818;1;42;24;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
1174;932657;31014;2300;2044.28;2044.28;2818;1;42;24;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;Y;W
1175;932657;23694;2350;2045.00;2045.00;2819;1;67;63;61;44;1;Carry;103;Other Carry;108;Tackled Neutral CarryEnd;111;Failed Gain line;461;Neutral Contact CarryEnd;502;2 Tacklers Committed;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
1176;932657;2350;2350;2045.00;2048.92;2819;1;61;44;0;0;23;Ruck;0;Won Outright;401;Won Outright;549;Behind Previous Gainline;555;3-4 Seconds;662;Mid Right Open Movement Ruck;0;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
1177;932657;24778;2300;2045.04;2045.04;2819;1;39;24;0;0;43;Ruck OOA;578;Got Cleaned Out;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
1178;932657;20321;2350;2045.52;2045.52;2820;1;61;44;0;0;43;Ruck OOA;572;Cleaned Out;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;2;28;0;0;20;2300;2350;15:00;27;14;41;22;27;7;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
